id,name,phone,address,lat,lng,category,status,source
"xe247_1776744983485_695","Tâm Phương Đông","","Quốc lộ 51",10.8973305,106.8589271,"car_parts","pending","osm"
"xe247_1776744983485_696","Lương","","Quốc lộ 1A",10.9608449,106.9469341,"car_parts","pending","osm"
"xe247_1776744983485_697","Procare Auto","","",10.8104689,106.612074,"car_parts","pending","osm"
"xe247_1776744983485_698","Triều Hải","","105-107, Lý Thái Tổ",10.7672925,106.6751534,"car_parts","pending","osm"
"xe247_1776744983485_699","Lốc xe Hải Triều","+84933365988","02-04, Đường Trương Định, Thành phố Biên Hòa",10.9584435,106.8430893,"car_parts","pending","osm"
"xe247_1776744983485_700","Chưa có tên","","",10.878667,106.7536287,"car_parts","pending","osm"
"xe247_1776744983485_701","Thành Đạt","","149, Đường Nguyễn Chí Thanh",10.7591546,106.6663104,"car_parts","pending","osm"
"xe247_1776744983485_702","Văn Thới","","147, Đường Nguyễn Chí Thanh",10.7591609,106.6663635,"car_parts","pending","osm"
"xe247_1776744983485_703","Wrap Việt","","137D, Đường Nguyễn Chí Thanh",10.7592565,106.6666648,"car_parts","pending","osm"
"xe247_1776744983485_704","Kim Thành","","135E, Đường Nguyễn Chí Thanh",10.7593401,106.6670653,"car_parts","pending","osm"
"xe247_1776744983485_705","Kim Thành","","135F, Đường Nguyễn Chí Thanh",10.7593325,106.6670288,"car_parts","pending","osm"
"xe247_1776744983485_706","Khanh Chế Tem Xe","","135H-137, Đường Nguyễn Chí Thanh",10.7593135,106.6669377,"car_parts","pending","osm"
"xe247_1776744983485_707","Ân Decal","","135A, Đường Nguyễn Chí Thanh",10.7593705,106.6672111,"car_parts","pending","osm"
"xe247_1776744983485_708","Chưa có tên","","133F, Đường Nguyễn Chí Thanh",10.7594248,106.6674751,"car_parts","pending","osm"
"xe247_1776744983485_709","Huê Lý","","1067, Đường Nguyễn Trãi",10.7530712,106.6509882,"car_parts","pending","osm"
"xe247_1776744983485_710","Bích Hiền","","131-133, Đường Lê Đình Dương",16.0620423,108.2178534,"car_parts","pending","osm"
"xe247_1776744983485_711","Thái Thịnh Nam Miền Trung","","Đường Nguyễn Hữu Thọ",16.0339528,108.209447,"car_parts","pending","osm"
"xe247_1776744983485_712","Ngọc Hạnh","","369-371, Đường Nguyễn Hữu Thọ",16.0363559,108.2099869,"car_parts","pending","osm"
"xe247_1776744983485_713","Thái Đức An","","286, Đường Quốc lộ 1",15.9905138,108.1976827,"car_parts","pending","osm"
"xe247_1776744983485_714","Mũ bảo hiểm Tường Vy","","",16.0654572,108.2023548,"car_parts","pending","osm"
"xe247_1776744983485_715","Lợi","","",16.065788,108.2225772,"car_parts","pending","osm"
"xe247_1776744983485_716","Kính ô tô Hồng Hải","","244, Đường Điện Biên Phủ",16.0660505,108.1954784,"car_parts","pending","osm"
"xe247_1776744983485_717","Kiên","","",16.031835,108.2239033,"car_parts","pending","osm"
"xe247_1776744983485_718","Chưa có tên","","D4",21.024143,105.8550444,"ev_charging","pending","osm"
"xe247_1776744983485_719","VinFast","","",21.0064811,105.7530759,"ev_charging","pending","osm"
"xe247_1776744983485_720","Chưa có tên","","",20.8450805,106.0583564,"ev_charging","pending","osm"
"xe247_1776744983485_721","VinFast (xe máy điện)","","",21.0068699,105.7536328,"ev_charging","pending","osm"
"xe247_1776744983485_722","VinFast","","",21.0061866,105.7529349,"ev_charging","pending","osm"
"xe247_1776744983485_723","VinFast","","",21.0071044,105.7511818,"ev_charging","pending","osm"
"xe247_1776744983485_724","VinFast","","",21.0035106,105.7561945,"ev_charging","pending","osm"
"xe247_1776744983485_725","VinFast","","",21.0087306,105.7429849,"ev_charging","pending","osm"
"xe247_1776744983485_726","VinFast","","",21.0081158,105.7422541,"ev_charging","pending","osm"
"xe247_1776744983485_727","VinFast","","",21.0090064,105.7391453,"ev_charging","pending","osm"
"xe247_1776744983485_728","VinFast","","",21.0088396,105.7377803,"ev_charging","pending","osm"
"xe247_1776744983485_729","VinFast","","",21.007159,105.7383447,"ev_charging","pending","osm"
"xe247_1776744983485_730","VinFast","","",21.0076943,105.7398249,"ev_charging","pending","osm"
"xe247_1776744983485_731","VinFast","","",21.0046844,105.7390631,"ev_charging","pending","osm"
"xe247_1776744983485_732","VinFast","","",21.0029381,105.7407158,"ev_charging","pending","osm"
"xe247_1776744983485_733","VinFast","","",21.0027151,105.7378925,"ev_charging","pending","osm"
"xe247_1776744983485_734","VinFast","","",21.0015855,105.7380468,"ev_charging","pending","osm"
"xe247_1776744983485_735","VinFast","","",20.9977004,105.7378592,"ev_charging","pending","osm"
"xe247_1776744983485_736","VinFast (xe máy điện)","","",21.0088387,105.7426371,"ev_charging","pending","osm"
"xe247_1776744983485_737","VinFast (xe máy điện)","","",21.0082609,105.7422817,"ev_charging","pending","osm"
"xe247_1776744983485_738","VinFast (xe máy điện)","","",21.0046119,105.7391917,"ev_charging","pending","osm"
"xe247_1776744983485_739","VinFast (xe máy điện)","","",21.0014106,105.7379718,"ev_charging","pending","osm"
"xe247_1776744983485_740","VinFast (xe máy điện)","","",21.0036675,105.7387332,"ev_charging","pending","osm"
"xe247_1776744983485_741","VinFast (xe máy điện)","","",20.9979431,105.7379423,"ev_charging","pending","osm"
"xe247_1776744983485_742","VinFast (xe máy điện)","","",20.9975095,105.7379678,"ev_charging","pending","osm"
"xe247_1776744983485_743","VinFast","","",21.0267848,105.9955353,"ev_charging","pending","osm"
"xe247_1776744983485_744","VinFast","","",20.9974213,105.9193656,"ev_charging","pending","osm"
"xe247_1776744983485_745","VinFast","","",20.9945812,105.9597978,"ev_charging","pending","osm"
"xe247_1776744983485_746","VinFast","","",20.9938704,105.960978,"ev_charging","pending","osm"
"xe247_1776744983485_747","VinFast (xe máy điện)","","",20.9943031,105.9603343,"ev_charging","pending","osm"
"xe247_1776744983485_748","VinFast","","",20.9941819,105.9585283,"ev_charging","pending","osm"
"xe247_1776744983485_749","VinFast","","",20.9931775,105.9605032,"ev_charging","pending","osm"
"xe247_1776744983485_750","VinFast","","",20.9913935,105.9557446,"ev_charging","pending","osm"
"xe247_1776744983485_751","VinFast","","",20.9910168,105.956663,"ev_charging","pending","osm"
"xe247_1776744983485_752","VinFast (xe máy điện)","","",20.9911691,105.9562681,"ev_charging","pending","osm"
"xe247_1776744983485_753","VinFast","","",20.9893244,105.9484704,"ev_charging","pending","osm"
"xe247_1776744983485_754","VinFast","","",20.9894068,105.9486491,"ev_charging","pending","osm"
"xe247_1776744983485_755","VinFast","","",20.9898045,105.9438542,"ev_charging","pending","osm"
"xe247_1776744983485_756","VinFast (xe máy điện)","","",20.9892123,105.9489796,"ev_charging","pending","osm"
"xe247_1776744983485_757","VinFast","","",20.9914424,105.943669,"ev_charging","pending","osm"
"xe247_1776744983485_758","VinFast (xe máy điện)","","",20.9896532,105.9425232,"ev_charging","pending","osm"
"xe247_1776744983485_759","VinFast","","",20.9887216,105.9418339,"ev_charging","pending","osm"
"xe247_1776744983485_760","VinFast","","",20.9887862,105.9415068,"ev_charging","pending","osm"
"xe247_1776744983485_761","VinFast (xe máy điện)","","",20.9887586,105.9420271,"ev_charging","pending","osm"
"xe247_1776744983485_762","VinFast","","",20.990359,105.940081,"ev_charging","pending","osm"
"xe247_1776744983485_763","VinFast (xe máy điện)","","",20.9904634,105.9405285,"ev_charging","pending","osm"
"xe247_1776744983485_764","VinFast","","",20.9905761,105.94064,"ev_charging","pending","osm"
"xe247_1776744983485_765","VinFast (xe máy điện)","","",20.993725,105.9428084,"ev_charging","pending","osm"
"xe247_1776744983485_766","VinFast","","",20.991982,105.9409847,"ev_charging","pending","osm"
"xe247_1776744983485_767","VinFast (xe máy điện)","","",20.9917656,105.941358,"ev_charging","pending","osm"
"xe247_1776744983485_768","VinFast","","",20.9945946,105.9414338,"ev_charging","pending","osm"
"xe247_1776744983485_769","VinFast","","",20.9936422,105.9427937,"ev_charging","pending","osm"
"xe247_1776744983485_770","VinFast","","",20.9957352,105.9441007,"ev_charging","pending","osm"
"xe247_1776744983485_771","VinFast (xe máy điện)","","",20.9944171,105.9416588,"ev_charging","pending","osm"
"xe247_1776744983485_772","VinFast","","",21.0010903,105.9428671,"ev_charging","pending","osm"
"xe247_1776744983485_773","VinFast (xe máy điện)","","",21.0010474,105.9430585,"ev_charging","pending","osm"
"xe247_1776744983485_774","VinFast","","",21.0164064,105.7227587,"ev_charging","pending","osm"
"xe247_1776744983485_775","VinFast","","",20.998334,105.7217264,"ev_charging","pending","osm"
"xe247_1776744983485_776","VinFast","","",21.1552909,105.7312517,"ev_charging","pending","osm"
"xe247_1776744983485_777","VinFast","","",21.1966076,105.7312632,"ev_charging","pending","osm"
"xe247_1776744983485_778","VinFast","","",21.1982952,105.7762525,"ev_charging","pending","osm"
"xe247_1776744983485_779","VinFast","","",21.1230823,105.5213215,"ev_charging","pending","osm"
"xe247_1776744983485_780","VinFast","","",20.9698174,105.5353332,"ev_charging","pending","osm"
"xe247_1776744983485_781","VinFast","","",21.1980847,105.8196466,"ev_charging","pending","osm"
"xe247_1776744983485_782","VinFast","","",20.929402,105.7848078,"ev_charging","pending","osm"
"xe247_1776744983485_783","VinFast","","",20.9304856,105.7847583,"ev_charging","pending","osm"
"xe247_1776744983485_784","VinFast","","",20.9323831,105.7846771,"ev_charging","pending","osm"
"xe247_1776744983485_785","VinFast","","",20.9337751,105.784641,"ev_charging","pending","osm"
"xe247_1776744983485_786","VinFast","","",20.9300958,105.7884238,"ev_charging","pending","osm"
"xe247_1776744983485_787","VinFast","","",20.9333702,105.7917322,"ev_charging","pending","osm"
"xe247_1776744983485_788","VinFast","","",20.929959,105.7776408,"ev_charging","pending","osm"
"xe247_1776744983485_789","VinFast","","",20.946147,105.8292135,"ev_charging","pending","osm"
"xe247_1776744983485_790","VinFast","","",20.9505966,105.8535402,"ev_charging","pending","osm"
"xe247_1776744983485_791","VinFast","","",20.9487446,105.8532125,"ev_charging","pending","osm"
"xe247_1776744983485_792","VinFast","","",20.9330665,105.8513042,"ev_charging","pending","osm"
"xe247_1776744983485_793","VinFast","","",20.9323069,105.8504211,"ev_charging","pending","osm"
"xe247_1776744983485_794","VinFast","","",20.8577406,105.8696778,"ev_charging","pending","osm"
"xe247_1776744983485_795","VinFast","","",20.999463,105.5433304,"ev_charging","pending","osm"
"xe247_1776744983485_796","VinFast (xe máy điện)","","",20.9999018,105.5446255,"ev_charging","pending","osm"
"xe247_1776744983485_797","VinFast","","",20.9882861,105.5694284,"ev_charging","pending","osm"
"xe247_1776744983485_798","VinFast","","",21.1329664,105.7600791,"ev_charging","pending","osm"
"xe247_1776744983485_799","VinFast","","",21.112381,105.8284485,"ev_charging","pending","osm"
"xe247_1776744983485_800","VinFast","","",21.1483607,105.8365487,"ev_charging","pending","osm"
"xe247_1776744983485_801","VinFast","","",21.127481,105.8676893,"ev_charging","pending","osm"
"xe247_1776744983485_802","VinFast","","",21.141312,105.8740299,"ev_charging","pending","osm"
"xe247_1776744983485_803","VinFast","","",21.0345817,105.819124,"ev_charging","pending","osm"
"xe247_1776744983485_804","VinFast","","",21.0318593,105.8143599,"ev_charging","pending","osm"
"xe247_1776744983485_805","VinFast (xe máy điện)","","",21.03163,105.8143033,"ev_charging","pending","osm"
"xe247_1776744983485_806","VinFast","","",21.042177,105.7591934,"ev_charging","pending","osm"
"xe247_1776744983485_807","VinFast","","",21.0518173,105.7803964,"ev_charging","pending","osm"
"xe247_1776744983485_808","VinFast","","",21.0717119,105.7851026,"ev_charging","pending","osm"
"xe247_1776744983485_809","VinFast","","",21.0682996,105.7862281,"ev_charging","pending","osm"
"xe247_1776744983485_810","VinFast","","",21.0639605,105.796396,"ev_charging","pending","osm"
"xe247_1776744983485_811","VinFast","","",21.0390193,105.8053982,"ev_charging","pending","osm"
"xe247_1776744983485_812","VinFast","","",21.0355197,105.7947678,"ev_charging","pending","osm"
"xe247_1776744983485_813","VinFast (xe máy điện)","","",21.035453,105.7949235,"ev_charging","pending","osm"
"xe247_1776744983485_814","VinFast","","",21.0337047,105.779678,"ev_charging","pending","osm"
"xe247_1776744983485_815","VinFast","","",21.0310639,105.7811902,"ev_charging","pending","osm"
"xe247_1776744983485_816","VinFast","","",21.0129356,105.7909211,"ev_charging","pending","osm"
"xe247_1776744983485_817","VinFast","","",21.0070676,105.7939337,"ev_charging","pending","osm"
"xe247_1776744983485_818","VinFast","","",21.0040704,105.7943858,"ev_charging","pending","osm"
"xe247_1776744983485_819","VinFast","","",21.0045718,105.7942311,"ev_charging","pending","osm"
"xe247_1776744983485_820","VinFast","","",21.0052433,105.7944223,"ev_charging","pending","osm"
"xe247_1776744983485_821","VinFast","","",21.0095758,105.8474603,"ev_charging","pending","osm"
"xe247_1776744983485_822","VinFast","","",20.9980806,105.8680793,"ev_charging","pending","osm"
"xe247_1776744983485_823","VinFast","","",20.9969716,105.8671593,"ev_charging","pending","osm"
"xe247_1776744983485_824","VinFast","","",20.9969835,105.8667127,"ev_charging","pending","osm"
"xe247_1776744983485_825","VinFast","","",20.9954803,105.8670164,"ev_charging","pending","osm"
"xe247_1776744983485_826","VinFast (xe máy điện)","","",20.9952992,105.8669909,"ev_charging","pending","osm"
"xe247_1776744983485_827","VinFast","","",20.9967679,105.869389,"ev_charging","pending","osm"
"xe247_1776744983485_828","VinFast (xe máy điện)","","",20.996663,105.8695778,"ev_charging","pending","osm"
"xe247_1776744983485_829","VinFast","","",20.997501,105.8683757,"ev_charging","pending","osm"
"xe247_1776744983485_830","VinFast","","",20.9906469,105.8682409,"ev_charging","pending","osm"
"xe247_1776744983485_831","VinFast","","",20.9906469,105.8696944,"ev_charging","pending","osm"
"xe247_1776744983485_832","VinFast","","",20.9917349,105.867194,"ev_charging","pending","osm"
"xe247_1776744983485_833","VinFast","","",20.9850391,105.8464213,"ev_charging","pending","osm"
"xe247_1776744983485_834","VinFast (xe máy điện)","","",20.9852571,105.8465131,"ev_charging","pending","osm"
"xe247_1776744983485_835","VinFast","","",20.9731509,105.8384642,"ev_charging","pending","osm"
"xe247_1776744983485_836","VinFast","","",20.9727668,105.839331,"ev_charging","pending","osm"
"xe247_1776744983485_837","VinFast","","",20.9737961,105.8382899,"ev_charging","pending","osm"
"xe247_1776744983485_838","VinFast","","",20.9805775,105.8137416,"ev_charging","pending","osm"
"xe247_1776744983485_839","VinFast","","",20.9724956,105.8769823,"ev_charging","pending","osm"
"xe247_1776744983485_840","VinFast","","",20.9710014,105.8790261,"ev_charging","pending","osm"
"xe247_1776744983485_841","VinFast","","",20.9704104,105.8780777,"ev_charging","pending","osm"
"xe247_1776744983485_842","VinFast","","",20.9647702,105.853345,"ev_charging","pending","osm"
"xe247_1776744983485_843","VinFast","","",20.9611752,105.8598868,"ev_charging","pending","osm"
"xe247_1776744983485_844","VinFast","","",20.9640591,105.844595,"ev_charging","pending","osm"
"xe247_1776744983485_845","VinFast","","",20.9631627,105.8447358,"ev_charging","pending","osm"
"xe247_1776744983485_846","VinFast (xe máy điện)","","",20.9640153,105.8445494,"ev_charging","pending","osm"
"xe247_1776744983485_847","VinFast (xe máy điện)","","",20.9630498,105.8447231,"ev_charging","pending","osm"
"xe247_1776744983485_848","VinFast","","",20.9642832,105.8220043,"ev_charging","pending","osm"
"xe247_1776744983485_849","VinFast","","",20.9640139,105.8240304,"ev_charging","pending","osm"
"xe247_1776744983485_850","VinFast","","",20.9747509,105.787769,"ev_charging","pending","osm"
"xe247_1776744983485_851","VinFast","","",20.9679613,105.7926404,"ev_charging","pending","osm"
"xe247_1776744983485_852","VinFast","","",20.9808112,105.7666676,"ev_charging","pending","osm"
"xe247_1776744983485_853","VinFast (xe máy điện)","","",20.9809855,105.7666889,"ev_charging","pending","osm"
"xe247_1776744983485_854","VinFast","","",20.9760445,105.7628467,"ev_charging","pending","osm"
"xe247_1776744983485_855","VinFast","","",20.9866529,105.7377467,"ev_charging","pending","osm"
"xe247_1776744983485_856","VinFast","","",20.9668086,105.7699121,"ev_charging","pending","osm"
"xe247_1776744983485_857","VinFast","","",20.9629422,105.7593465,"ev_charging","pending","osm"
"xe247_1776744983485_858","VinFast","","",20.9568709,105.756534,"ev_charging","pending","osm"
"xe247_1776744983485_859","VinFast","","",20.9525991,105.7515475,"ev_charging","pending","osm"
"xe247_1776744983485_860","VinFast","","",20.9605816,105.7407354,"ev_charging","pending","osm"
"xe247_1776744983485_861","VinFast","","",20.9601509,105.7418127,"ev_charging","pending","osm"
"xe247_1776744983485_862","VinFast","","",21.0264214,105.8948789,"ev_charging","pending","osm"
"xe247_1776744983485_863","VinFast","","",21.0188214,105.9064403,"ev_charging","pending","osm"
"xe247_1776744983485_864","VinFast","","",21.035589,105.9333772,"ev_charging","pending","osm"
"xe247_1776744983485_865","VinFast (xe máy điện)","","",21.0357454,105.9335284,"ev_charging","pending","osm"
"xe247_1776744983485_866","VinFast","","",21.0408088,105.9274084,"ev_charging","pending","osm"
"xe247_1776744983485_867","VinFast","","",21.0403708,105.9241674,"ev_charging","pending","osm"
"xe247_1776744983485_868","VinFast","","",21.045837,105.9178718,"ev_charging","pending","osm"
"xe247_1776744983485_869","VinFast (xe máy điện)","","",21.0460514,105.9181168,"ev_charging","pending","osm"
"xe247_1776744983485_870","VinFast (xe máy điện)","","",21.0490564,105.9168564,"ev_charging","pending","osm"
"xe247_1776744983485_871","VinFast","","",21.0505281,105.9157827,"ev_charging","pending","osm"
"xe247_1776744983485_872","VinFast","","",21.0508851,105.9154164,"ev_charging","pending","osm"
"xe247_1776744983485_873","VinFast","","",21.0513785,105.9167751,"ev_charging","pending","osm"
"xe247_1776744983485_874","VinFast (xe máy điện)","","",21.0429064,105.9035624,"ev_charging","pending","osm"
"xe247_1776744983485_875","VinFast","","",21.0477251,105.9030661,"ev_charging","pending","osm"
"xe247_1776744983485_876","VinFast","","",21.0440943,105.9112741,"ev_charging","pending","osm"
"xe247_1776744983485_877","VinFast","","",21.0482716,105.9089476,"ev_charging","pending","osm"
"xe247_1776744983485_878","VinFast","","",21.0511529,105.9082591,"ev_charging","pending","osm"
"xe247_1776744983485_879","VinFast","","",21.0515791,105.9084245,"ev_charging","pending","osm"
"xe247_1776744983485_880","VinFast","","",21.0514118,105.9098139,"ev_charging","pending","osm"
"xe247_1776744983485_881","VinFast (xe máy điện)","","",21.0516381,105.9096207,"ev_charging","pending","osm"
"xe247_1776744983485_882","VinFast (xe máy điện)","","",21.0433412,105.907767,"ev_charging","pending","osm"
"xe247_1776744983485_883","VinFast","","",21.0435253,105.9077533,"ev_charging","pending","osm"
"xe247_1776744983485_884","VinFast","","",21.0459154,105.9049556,"ev_charging","pending","osm"
"xe247_1776744983485_885","VinFast","","",21.0431705,105.9032371,"ev_charging","pending","osm"
"xe247_1776744983485_886","VinFast","","",21.0415572,105.9072825,"ev_charging","pending","osm"
"xe247_1776744983485_887","VinFast","","",21.03931,105.9066833,"ev_charging","pending","osm"
"xe247_1776744983485_888","VinFast","","",21.0374179,105.9080502,"ev_charging","pending","osm"
"xe247_1776744983485_889","VinFast","","",21.0557105,105.9112879,"ev_charging","pending","osm"
"xe247_1776744983485_890","VinFast","","",21.0560856,105.9120926,"ev_charging","pending","osm"
"xe247_1776744983485_891","VinFast","","",21.0595766,105.9143705,"ev_charging","pending","osm"
"xe247_1776744983485_892","VinFast (xe máy điện)","","",21.0593811,105.9140556,"ev_charging","pending","osm"
"xe247_1776744983485_893","VinFast","","",21.0628941,105.9135807,"ev_charging","pending","osm"
"xe247_1776744983485_894","VinFast","","",21.0680098,105.9050962,"ev_charging","pending","osm"
"xe247_1776744983485_895","VinFast","","",21.0561808,105.8846786,"ev_charging","pending","osm"
"xe247_1776744983485_896","VinFast","","",21.0537975,105.8761257,"ev_charging","pending","osm"
"xe247_1776744983485_897","VinFast","","",21.0649569,105.879475,"ev_charging","pending","osm"
"xe247_1776744983485_898","VinFast","","",21.0449062,105.7681693,"ev_charging","pending","osm"
"xe247_1776744983485_899","VinFast","","",21.0402763,105.7413163,"ev_charging","pending","osm"
"xe247_1776744983485_900","VinFast","","",21.0355101,105.7598233,"ev_charging","pending","osm"
"xe247_1776744983485_901","VinFast (xe máy điện)","","",21.0356363,105.7599585,"ev_charging","pending","osm"
"xe247_1776744983485_902","VinFast","","",21.0347282,105.7615384,"ev_charging","pending","osm"
"xe247_1776744983485_903","VinFast","","",21.0338511,105.7596078,"ev_charging","pending","osm"
"xe247_1776744983485_904","VinFast","","",21.0166523,105.7477388,"ev_charging","pending","osm"
"xe247_1776744983485_905","VinFast","","",21.0202922,105.781753,"ev_charging","pending","osm"
"xe247_1776744983485_906","VinFast (xe máy điện)","","",21.0203686,105.7814648,"ev_charging","pending","osm"
"xe247_1776744983485_907","VinFast (xe máy điện)","","",21.0144259,105.7815678,"ev_charging","pending","osm"
"xe247_1776744983485_908","VinFast","","",21.0143704,105.78139,"ev_charging","pending","osm"
"xe247_1776744983485_909","VinFast","","Số 1, Đường Phạm Hùng",21.0060202,105.7907696,"ev_charging","pending","osm"
"xe247_1776744983485_910","VinFast","","",21.0035042,105.7829848,"ev_charging","pending","osm"
"xe247_1776744983485_911","VinFast","","",21.0008463,105.7853277,"ev_charging","pending","osm"
"xe247_1776744983485_912","VinFast (xe máy điện)","","",21.0007024,105.7832254,"ev_charging","pending","osm"
"xe247_1776744983485_913","VinFast (xe máy điện)","","",21.0005623,105.791333,"ev_charging","pending","osm"
"xe247_1776744983485_914","VinFast","","",20.9926606,105.7884789,"ev_charging","pending","osm"
"xe247_1776744983485_915","VinFast","","",20.9909791,105.7877886,"ev_charging","pending","osm"
"xe247_1776744983485_916","VinFast","","",21.000863,105.8157156,"ev_charging","pending","osm"
"xe247_1776744983485_917","VinFast (xe máy điện)","","",21.0009885,105.8157871,"ev_charging","pending","osm"
"xe247_1776744983485_918","VinFast (xe máy điện)","","",21.0003345,105.8143601,"ev_charging","pending","osm"
"xe247_1776744983485_919","VinFast","","",21.0002724,105.8145789,"ev_charging","pending","osm"
"xe247_1776744983485_920","VinFast","","",21.0024869,105.8023139,"ev_charging","pending","osm"
"xe247_1776744983485_921","VinFast","","",21.0001043,105.7999944,"ev_charging","pending","osm"
"xe247_1776744983485_922","VinFast","","",21.0005399,105.8039611,"ev_charging","pending","osm"
"xe247_1776744983485_923","VinFast (xe máy điện)","","",21.0006713,105.8038529,"ev_charging","pending","osm"
"xe247_1776744983485_924","VinFast","","",20.9837682,105.7989441,"ev_charging","pending","osm"
"xe247_1776744983485_925","VinFast","","",21.0755478,105.8133106,"ev_charging","pending","osm"
"xe247_1776744983485_926","VinFast","","",21.0707561,105.8095734,"ev_charging","pending","osm"
"xe247_1776744983485_927","VinFast","","",21.0698553,105.8115546,"ev_charging","pending","osm"
"xe247_1776744983485_928","VinFast","","",21.0663165,105.8261229,"ev_charging","pending","osm"
"xe247_1776744983485_929","VinFast (xe máy điện)","","",21.0663547,105.8260258,"ev_charging","pending","osm"
"xe247_1776744983485_930","VinFast","","",21.0658044,105.8269546,"ev_charging","pending","osm"
"xe247_1776744983485_931","VinFast","","",21.044122,105.818662,"ev_charging","pending","osm"
"xe247_1776744983485_932","VinFast","","",21.0232202,105.8086192,"ev_charging","pending","osm"
"xe247_1776744983485_933","VinFast (xe máy điện)","","",21.0231166,105.808697,"ev_charging","pending","osm"
"xe247_1776744983485_934","VinFast","","",21.0089892,105.8150227,"ev_charging","pending","osm"
"xe247_1776744983485_935","VinFast","","",21.0063691,105.8322732,"ev_charging","pending","osm"
"xe247_1776744983485_936","VinFast","","",21.0058318,105.8306058,"ev_charging","pending","osm"
"xe247_1776744983485_937","VinFast","","",20.987621,105.9423992,"ev_charging","pending","osm"
"xe247_1776744983485_938","Charge+","","",20.965844,105.7557656,"ev_charging","pending","osm"
"xe247_1776744983485_939","VinFast","","",21.1424076,106.0738037,"ev_charging","pending","osm"
"xe247_1776744983485_940","VinFast","","",21.1735435,106.0644094,"ev_charging","pending","osm"
"xe247_1776744983485_941","VinFast","","",21.1783846,106.0726283,"ev_charging","pending","osm"
"xe247_1776744983485_942","VinFast","","28, Đường Lý Thái Tổ, Thành phố Bắc Ninh, Bắc Ninh",21.1767209,106.0678293,"ev_charging","pending","osm"
"xe247_1776744983485_943","VinFast","","",21.1910651,106.074693,"ev_charging","pending","osm"
"xe247_1776744983485_944","VinFast","","",21.0919961,105.9602975,"ev_charging","pending","osm"
"xe247_1776744983485_945","VinFast","","",21.1030388,105.9624048,"ev_charging","pending","osm"
"xe247_1776744983485_946","VinFast","","",21.1802789,106.0191732,"ev_charging","pending","osm"
"xe247_1776744983485_947","VinFast","","",21.17809,105.9565941,"ev_charging","pending","osm"
"xe247_1776744983485_948","VinFast","","",21.0636352,106.0950053,"ev_charging","pending","osm"
"xe247_1776744983485_949","VinFast","","",21.1182824,106.0847593,"ev_charging","pending","osm"
"xe247_1776744983485_950","VinFast","","",21.1232376,106.0088471,"ev_charging","pending","osm"
"xe247_1776744983485_951","PV Power","","",21.0179338,105.8133155,"ev_charging","pending","osm"
"xe247_1776744983485_952","Vinfast","","",20.8882596,105.7963824,"ev_charging","pending","osm"
"xe247_1776744983485_953","VinFast","","",21.0583817,106.0523549,"ev_charging","pending","osm"
"xe247_1776744983485_954","Chưa có tên","","",20.9461,105.9811659,"ev_charging","pending","osm"
"xe247_1776744983485_955","Chưa có tên","","",20.9460769,105.9811049,"ev_charging","pending","osm"
"xe247_1776744983485_956","Chưa có tên","","",20.9460502,105.981037,"ev_charging","pending","osm"
"xe247_1776744983485_957","Chưa có tên","","",20.9460283,105.9809848,"ev_charging","pending","osm"
"xe247_1776744983485_958","Chưa có tên","","",20.9491635,105.9819465,"ev_charging","pending","osm"
"xe247_1776744983485_959","Chưa có tên","","",20.9491288,105.9819646,"ev_charging","pending","osm"
"xe247_1776744983485_960","Chưa có tên","","",20.9490946,105.981979,"ev_charging","pending","osm"
"xe247_1776744983485_961","Chưa có tên","","",20.9490642,105.9819937,"ev_charging","pending","osm"
"xe247_1776744983485_962","Chưa có tên","","",20.9490301,105.9820102,"ev_charging","pending","osm"
"xe247_1776744983485_963","Chưa có tên","","",20.9489966,105.9820259,"ev_charging","pending","osm"
"xe247_1776744983485_964","Chưa có tên","","",20.9489631,105.982041,"ev_charging","pending","osm"
"xe247_1776744983485_965","Chưa có tên","","",20.9489268,105.9820588,"ev_charging","pending","osm"
"xe247_1776744983485_966","Chưa có tên","","",20.9487971,105.9821205,"ev_charging","pending","osm"
"xe247_1776744983485_967","Chưa có tên","","",20.9487636,105.9821396,"ev_charging","pending","osm"
"xe247_1776744983485_968","Chưa có tên","","",20.9487308,105.9821543,"ev_charging","pending","osm"
"xe247_1776744983485_969","Chưa có tên","","",20.9486938,105.9821704,"ev_charging","pending","osm"
"xe247_1776744983485_970","Chưa có tên","","",20.9486612,105.9821865,"ev_charging","pending","osm"
"xe247_1776744983485_971","Chưa có tên","","",20.9486284,105.982204,"ev_charging","pending","osm"
"xe247_1776744983485_972","Chưa có tên","","",20.9485983,105.9822184,"ev_charging","pending","osm"
"xe247_1776744983485_973","Chưa có tên","","",20.9485683,105.9822331,"ev_charging","pending","osm"
"xe247_1776744983486_974","Chưa có tên","","",20.9485316,105.9822499,"ev_charging","pending","osm"
"xe247_1776744983486_975","Chưa có tên","","",20.9485047,105.9822643,"ev_charging","pending","osm"
"xe247_1776744983486_976","Chưa có tên","","",20.9484712,105.9822811,"ev_charging","pending","osm"
"xe247_1776744983486_977","Chưa có tên","","",20.9484364,105.9822972,"ev_charging","pending","osm"
"xe247_1776744983486_978","Chưa có tên","","",20.9484029,105.9823126,"ev_charging","pending","osm"
"xe247_1776744983486_979","Chưa có tên","","",20.9483688,105.9823277,"ev_charging","pending","osm"
"xe247_1776744983486_980","Chưa có tên","","",20.948345,105.9823404,"ev_charging","pending","osm"
